"","theta","(Intercept)","log_umi"
"CRELD1",0.977807878557373,-11.7967086286119,2.42480018040185
"PRRT3",0.137903708923548,-9.6828579679078,1.59599657994942
"EMC3",1.66355241961989,-9.71551684203863,2.30078410374203
"FANCD2",0.153166030881375,-17.2667148115892,3.63832887881155
"BRK1",2.3701238651747,-9.28151179025333,2.73684068967643
"VHL",1.29511134490744,-12.512459106331,2.70463322897492
"IRAK2",0.397766923497053,-1.06209715026774,-1.13094695532723
"TATDN2",0.66931425324005,-10.4690312056355,1.87306430829957
"GHRL",0.0874247992119554,-19.634874203666,4.2551943728866
"SEC13",2.63266556185047,-12.9470284332493,3.17569126476565
"ATG7",0.0655318880186239,-14.0015342002372,2.98535209442239
"VGLL4",0.688099024394011,-6.25412492226142,0.834874480419833
"TAMM41",0.774146769594314,-10.4332396135521,2.10853769275632
"TSEN2",0.578004898040971,-5.202451332006,0.229814266122045
"MKRN2",1.28091239090803,-9.28749561979402,1.84156979336508
"RAF1",1.07585164243164,-9.3175790757999,2.01051301727004
"TMEM40",7.91385149175668e-05,-22.8487326336383,5.48009685903988
"CAND2",0.144010801483289,-10.3045340642923,1.33528666933143
"RPL32",6.57653342324796,-3.57490414906946,1.93757660133837
"IQSEC1",2.0591631894256,-12.9139354652133,2.98141798180589
"NUP210",0.545294043301131,-10.7059062438186,2.42974467595074
"HDAC11",0.121382129344372,-10.0130414012961,1.20946569887009
"FBLN2",0.189668706156852,-26.1927884935054,5.94832722452866
"WNT7A",0.532072954110344,-9.01656305489371,1.34528122364455
"CHCHD4",0.864806424152304,-10.5210595993856,2.01676583020243
"TMEM43",0.884790464125638,-5.16608403410208,0.67206599534485
"AC093495.4",0.197324962859664,-6.72012961279228,0.364310939130546
"XPC",2.39968020286118,-10.8154479413064,2.37628781981052
"LSM3",1.57543854320336,-8.26254804907877,1.90063574864629
"SLC6A6",0.106304105486552,-18.298537928242,4.4138813509685
"CCDC174",0.346996629129106,-7.47241337514968,1.40847908818579
"FGD5-AS1",1.25681152547979,-11.5245708104602,2.52064103939874
"NR2C2",0.0236263028611946,-18.9631058618004,3.9274277333646
"MRPS25",1.80750556131331,-13.9695281061382,3.34191802021308
"ZFYVE20",0.299001979173322,-15.1035281065722,3.10940648581897
"CAPN7",1.03281360214955,-10.44978555118,2.0711502281493
"SH3BP5-AS1",0.524725354707708,-9.25629607184531,1.42586468219069
"SH3BP5",0.438410664856343,-6.4332801966943,1.33061185566151
"METTL6",0.505203932024386,-6.34715613962945,0.531882877662874
"EAF1",0.506587639907782,-12.1168227207027,2.23791968212467
"EAF1-AS1",0.199231898862381,-8.1593691957487,0.79338246913351
"COLQ",0.288514427341914,-3.81370849955617,-0.395133791492025
"HACL1",1.42255299425554,-11.4086624634827,2.44167765876602
"BTD",0.562977301106555,-10.7449957098383,2.06866239586871
"ANKRD28",0.399259812435255,-10.221129021367,1.8794670965838
"DPH3",2.47877880160196,-8.35495149315257,1.66562793975024
"OXNAD1",0.859207631705588,-6.6242102102954,1.37183358891112
"RFTN1",0.677255618292872,-10.4661241936742,2.13294042904437
"RP11-415F23.2",0.13017300651447,-13.7041227830386,2.29682372837599
"RP11-415F23.4",0.22871032224798,-13.6333921556732,2.43390754444947
"PLCL2",0.343313437163031,-10.8849390505613,2.14114170305811
"TBC1D5",1.08205399821035,-7.71927617461252,1.28976349891082
"SATB1",0.350364084528927,-8.2206058627685,1.76218537657124
"KCNH8",0.117189383096194,-11.6961585445057,1.70678819288385
"RAB5A",2.108207085684,-10.7034966811808,2.404182163189
"KAT2B",0.476941913489806,-9.64943430746251,1.65844191565654
"SGOL1",0.0766220549019829,-31.9283877703229,7.58019270505424
"UBE2E2",0.837901342894645,-18.1703234353502,4.41741680168059
"UBE2E1",0.628782130670046,-9.62176682325922,2.26946588035058
"NKIRAS1",0.377004506575582,-6.4681445470144,0.482151034105296
"RPL15",9.41684120543231,-5.01701779871723,2.24648914900736
"NR1D2",0.385918410500639,-10.4158934375102,1.93135781579682
"TOP2B",0.0621486787267029,-13.2331586281032,3.0669001380033
"NGLY1",0.97281255504132,-10.6461207879331,2.39310167550153
"OXSM",0.182088565310274,-8.20561149360896,1.19768489336275
"SLC4A7",0.0811451194652233,-7.53082727112301,1.17668754269166
"RP11-222K16.2",0.0965342392852448,-2.58312723546745,-0.38312289696454
"EOMES",0.218417549168928,-5.89250496372857,0.677867860132349
"CMC1",0.635292203756898,-7.8568191271242,1.67881681598686
"AZI2",0.818208044195003,-11.8132281742257,2.64586837582035
"TGFBR2",0.30169558228513,-9.53536808512211,2.09455521690028
"STT3B",3.13087848815004,-8.71635328683984,2.02113397672911
"OSBPL10",0.252930376062247,-10.5692388827792,1.82252319408037
"ZNF860",0.179683175056658,-5.42350295506683,-0.052475928989646
"GPD1L",0.725044901385754,-5.12013653975826,0.271940732620439
"CMTM8",1.00006550475703,-9.28200721555367,1.8326861783821
"CMTM7",0.622450315558499,-9.3319988891902,2.37004793180994
"CMTM6",1.33417719720417,-12.2447535755354,3.15380082768243
"DYNC1LI1",1.55211410022307,-14.5116631531566,3.42052202048166
"CNOT10",1.00197817080891,-12.1979369122797,2.70606505536017
"CCR4",0.294699504824434,-9.46243083931992,1.29120902233734
"GLB1",0.163503894980588,-12.8561206880416,2.95167111998234
"CRTAP",0.204885214201262,-9.71822204204445,2.19251509409142
"UBP1",0.535871817615799,-15.37812521659,3.2278560340493
"CLASP2",0.327831688948625,-10.4052730138848,2.06155413499338
"PDCD6IP",3.03176455641495,-9.5555734184558,2.1842530071379
"TRANK1",1.17581189731618,-10.5914516899467,2.11274030566134
"EPM2AIP1",0.992153911344849,-7.65092742930914,1.49032005623626
"MLH1",0.87816788293976,-15.7447921554246,3.6062996720518
"LRRFIP2",1.58108699446897,-14.9122016311597,3.54023896727156
"RP11-259K5.2",0.114651759270538,-16.7447272445967,3.13866252362186
"GOLGA4",1.79615164348978,-7.06757782491066,1.21793938307312
"CTDSPL",0.39779616689136,-10.1474785495389,1.63706067137502
"VILL",0.822239273665054,-10.7363832179883,1.97843962116672
"PLCD1",0.319253306866292,-10.4169173073127,1.82042136751929
"DLEC1",0.145522892044346,-11.2846673418875,1.62482974029383
"ACAA1",0.871740396941972,-13.1935542030537,3.36533422446151
"MYD88",1.46820475168537,-12.5231729365509,3.13448838415273
"OXSR1",0.805614268315054,-11.08375054692,2.16808633800232
"EXOG",0.989633250200214,-6.67199199224486,1.06386418136216
"WDR48",0.85685822229395,-15.080541512124,3.34250843938604
"GORASP1",0.74098883668617,-17.8070998203058,3.97890080317197
"TTC21A",0.648406400672738,-7.67135294242017,1.00068255795453
"CSRNP1",0.431409501247844,-10.2704476867852,2.42404247468671
"CX3CR1",0.281140390460281,-9.51601371212177,2.12530820238489
"SLC25A38",0.569384812969443,-9.32000307007621,2.03516670831442
"RPSA",3.15851093697361,-5.39183982393619,2.19810041208918
"EIF1B",0.754112179191576,-8.56659671539127,2.11989382900883
"ENTPD3-AS1",0.0178406343790516,-9.47941232892633,1.82202698231712
"RPL14",6.16311094616131,-5.03218252643696,2.17184615174685
"RP11-391M1.4",0.125384561596192,-12.5240746756929,1.95050151827851
"ZNF619",0.205871881723296,-19.0204098464049,3.91360268814101
"ZNF620",0.107607097737283,-5.32487879563958,-0.235539978979953
"ZNF621",0.360706883594844,-5.90185121063294,0.29842472304432
"CTNNB1",0.160103753960148,-6.22909215697441,1.13561387590302
"ULK4",0.541494474274742,-16.0483083546598,3.40333882003262
"TRAK1",0.308954244561996,-17.9755357520298,4.1003159403656
"VIPR1",0.0237889723258348,-18.0097152868054,4.25424945038544
"SEC22C",2.00175882564344,-10.4036779166537,2.19247283321823
"SS18L2",2.49052463441443,-8.74227097579149,1.98112273406027
"NKTR",0.638545888867506,-7.04995788600801,1.54400282598885
"ZBTB47",0.0330944906865724,-11.8217971687311,1.92602605036014
"CCDC13",0.0959650662046744,-13.8655799854509,2.24553818603484
"HIGD1A",0.838250711101896,-10.8313808300267,2.34513617517264
"RP11-70C1.1",0.0327586649894439,-11.6716940465648,1.88187411836867
"POMGNT2",0.221179656503236,-10.6187881955011,1.54798299099673
"SNRK",1.9003048119524,-7.84027574432182,1.4529458673909
"ANO10",0.587483170088209,-12.7635653327994,2.49257690689797
"ABHD5",0.030101425707678,-12.7017160604491,2.8113894325351
"RP11-424N24.2",0.0856453689471554,-10.252855188573,1.180829317188
"TCAIM",0.659502398041508,-14.6353831482649,3.16417265667449
"LINC00694",0.14909225156365,-10.4813711315977,1.38758913836915
"ZNF445",0.464845962385125,-19.4394078195578,4.30314571107129
"ZNF852",0.159197373768239,-10.7177151139771,1.4922450062795
"ZNF197",0.487612496881928,-16.8259354088922,3.65564576033706
"ZNF35",0.170107959910405,-25.9030941929921,5.75387738479293
"ZNF502",0.0137596412162057,-15.9655823337373,2.99586636893109
"ZNF501",0.245511597648713,-9.15489633005717,1.16057782663141
"KIAA1143",1.23252532326274,-13.1339801724911,3.10985734802531
"TMEM42",1.18612768415773,-8.50970763358873,1.62413034503138
"ZDHHC3",1.55523901217252,-10.1783868403525,2.21351166776009
"EXOSC7",0.991028053555534,-12.3956060841847,2.90791756028053
"LARS2",0.269449646822064,-6.46798445932884,0.381641627938075
"LIMD1",0.346578589863631,-12.2979490082931,2.4665129080662
"SACM1L",0.535634838251055,-9.61500868892873,1.92321347939524
"LZTFL1",0.814134840769644,-10.3378179160661,1.86122306438247
"FYCO1",0.114268886199729,-13.6867181413488,2.62662964069482
"CXCR6",0.0636559631205624,-5.49707109790381,0.327121581295685
"CCR1",0.526726300704334,-16.110683257256,3.58042614542851
"CCR2",0.314334998160037,-15.1622087873992,3.3222640954087
"CCR5",0.287451873141928,-18.9907986348215,4.24105049662712
"CCRL2",0.161834729682296,-15.9307621619301,3.07830456612768
"ALS2CL",0.280949380352244,-16.145854331705,3.18925653532675
"TMIE",0.14501730618381,-10.7569380201867,1.4690375262805
"CCDC12",0.785176780992996,-8.0360862292341,2.05582928051079
"NBEAL2",1.36068317113957,-8.31961912294687,1.53898296920569
"SETD2",1.3186625085632,-9.83906069969221,1.94585508120068
"KIF9",0.0151536478965594,-7.08917941594967,0.54645989652165
"KLHL18",0.439980880943203,-14.6177780264343,3.22165186081075
"RP11-708J19.1",0.327777619759556,-8.63601941883459,1.30262891042183
"PTPN23",0.2664968740013,-13.000029869495,2.54449251008696
"SCAP",0.425942297070942,-6.26707253540728,0.785198075341309
"ELP6",0.106235680899556,-9.2992094176487,1.97291637463729
"SMARCC1",1.46364572077697,-10.8493755552384,2.33177405069401
"DHX30",0.846100636819853,-10.6984201770739,2.27887444299673
"MAP4",1.27547489806466,-9.47285316786442,1.89611113108257
"CAMP",0.0488374397039775,-17.20990472575,3.22074456545318
"ZNF589",0.114914104781958,-12.3136027388175,2.22490882465905
"NME6",0.0480843902514936,-13.5965826818115,3.13287819280726
"CCDC51",0.6204096484017,-15.1278691810974,3.1973758125436
"TMA7",4.81515530082459,-6.3236689331476,1.94188628638278
"ATRIP",0.473710803188823,-14.5060748134154,2.92514625418681
"TREX1",0.3876476206837,-12.9203165157624,3.26852120725431
"SHISA5",1.66424278530517,-9.32966853751734,2.38807673119955
"PFKFB4",0.338567186285794,-18.0632420585172,3.94343366973883
"UQCRC1",0.736362010909338,-12.3708192641249,3.22810222617209
"SLC26A6",0.390236970262593,-16.4163126853765,3.46841403642126
"NCKIPSD",0.202759199315528,-20.233494610677,4.34421725804277
"IP6K2",2.34914572139871,-8.53846912772416,1.83454192069338
"PRKAR2A",1.06972603337434,-9.69181583948942,1.97902409383483
"SLC25A20",0.583023929827263,-9.75663055038288,1.88108679702271
"ARIH2OS",0.054774447926287,-9.08962934863972,1.73388577932752
"ARIH2",1.09282157339255,-11.0986965675703,2.44462658536606
"P4HTM",1.04469352266579,-11.1350407891966,2.34577583490298
"WDR6",1.25480516879672,-10.0856794008668,2.0879178257714
"DALRD3",1.07761618851279,-6.70377971170394,1.16345031717157
"NDUFAF3",3.24912209039576,-9.93062863945879,2.54676326321346
"IMPDH2",0.779773292502737,-10.062957567217,2.49752382008298
"QRICH1",0.141526991379282,-12.9525094027881,2.91900912731453
"QARS",2.60412300625753,-12.4713885083922,3.09853894783298
"USP19",0.0615991841549106,-9.12831103328953,1.55741429278741
"CCDC71",0.377724478806631,-10.047565903312,1.87755200645258
"KLHDC8B",0.241481474306825,-14.9742947608199,2.89034485557421
"C3orf62",0.285364896996653,-17.755683396037,3.94857114791765
"USP4",1.45980377820195,-10.344626480742,2.1859775104563
"GPX1",0.379409648426765,-9.09548471247259,2.76372021136697
"RHOA",2.41879783897567,-9.41644022776987,2.80877252354369
"TCTA",0.0919327552800827,-11.8887883944996,2.55519858349568
"AMT",0.190441990130869,-11.2729679740491,1.74091430704391
"NICN1",0.326375298079221,-8.46579364068001,1.25223910460573
"DAG1",0.30242915836589,-20.1601868490305,4.52136801722586
"APEH",1.96035163783437,-9.65963458645852,2.06292473147769
"MST1",0.107685653770909,-6.43304190323808,0.0970623093880589
"RNF123",0.497167073171514,-11.9793223346789,2.25452606714485
"GMPPB",0.179513122174137,-6.36665299664543,0.230128679295372
"IP6K1",0.14106365084018,-8.02338278485846,1.44634523700062
"FAM212A",0.023280821320486,-20.4192064796878,4.70278614947385
"UBA7",1.29000925714256,-9.44932449197782,1.92936020439679
"MON1A",0.48650131538477,-8.05980807856022,1.04138394049527
"RBM6",1.90944220535265,-7.77379381175632,1.51881424859096
"RBM5",0.100932423211843,-2.8014728484956,0.126459500863355
"GNAI2",0.798943416581987,-11.6986533024807,3.11886277028459
"U73166.2",0.0842977358893516,-2.68685231868146,-1.08748746521115
"IFRD2",0.841614035935983,-12.8338516801985,2.90902153779714
"HYAL3",0.0899842094089907,-26.845659285449,6.25319274035707
"NAT6",0.587805487570046,-13.0973238144819,2.7569496341648
"HYAL2",0.0865276032440508,-21.9785579274679,5.09217914751127
"TUSC2",2.09673728625073,-9.38592488844886,2.0595929098367
"RASSF1",0.454575676767758,-4.92597988857273,0.793360813753597
"ZMYND10",0.126313188380861,-10.6440246755942,1.39619984386364
"NPRL2",0.0771724251102931,-5.87478150283744,0.997876619213875
"CYB561D2",0.760095382780514,-9.34408712524283,2.16464651310863
"TMEM115",1.19702135284123,-10.778074493666,2.16750150624977
"CACNA2D2",0.126124983244285,-7.93602916900763,0.592286637377836
"XXcos-LUCA11.4",0.667560901050834,-6.92655605117,0.910707669798552
"C3orf18",0.180166988309945,-1.57891067225476,-1.21347601287164
"HEMK1",0.013879949719962,-5.45209917341097,0.650434915151328
"CISH",0.209467794208461,-6.18113868637435,1.14739736449748
"MAPKAPK3",1.59906681101632,-15.3946839673898,3.94427763659192
"RP11-804H8.6",0.214285900961985,-16.883241014057,3.35458970160805
"DOCK3",0.110578812484207,-18.374938941999,3.61068516081648
"MANF",0.493279750058131,-14.7794793651425,3.82273378851945
"RBM15B",1.19460796715587,-13.7314884262479,3.02648209476517
"VPRBP",0.664528606928945,-9.26719204910854,1.48924350515582
"RAD54L2",0.624321654616239,-11.457694596119,2.22047445162922
"TEX264",1.67294430173167,-9.32047438250206,2.27180439105812
"RRP9",1.57770543205406,-12.8271196900143,2.81752063950267
"PARP3",0.504439581431458,-13.85059558694,2.76491840607596
"PCBP4",0.134696713263746,-9.69172237955885,1.59861213059782
"ABHD14B",3.9199751140804,-7.44665186941377,1.71185433737356
"ABHD14A",0.450266883319698,-6.87761440715281,1.372216148564
"ACY1",0.193020661490152,-19.1748978508132,4.0157200248524
"RPL29",7.49334320768519,-5.39298314366424,2.25289131428014
"DUSP7",0.463190221396465,-17.060242959813,3.74020713805185
"POC1A",0.380277681644394,-27.2629448014629,6.42273532411882
"ALAS1",0.677779017711687,-14.7706041820746,3.29477290015479
"TWF2",0.984665698654326,-11.2997917603601,2.89934162833518
"RP5-1157M23.2",0.100664987727046,-14.7977679388929,2.51838640421431
"PPM1M",1.76225171349084,-11.0560142868626,2.4999931324128
"WDR82",1.10815832858613,-8.68429478687792,1.85206309879637
"GLYCTK",0.030812380940061,-12.8424312422156,2.7052356663181
"DNAH1",0.384795216975391,-13.3374885032698,2.5246190694678
"BAP1",0.958780881582188,-10.6385413089937,2.07720457305624
"PHF7",0.626690405028686,-9.02434564264973,1.39317188123496
"NISCH",0.294071158746028,-8.96162897319497,1.71536179390862
"STAB1",0.279894987566446,-15.9166762335274,3.3839160287815
"NT5DC2",0.0772218347931673,-16.1555562859799,2.91440236389705
"SMIM4",0.656675100685206,-12.088359430886,2.55798212460573
"PBRM1",0.103881790338333,-13.0069773182879,3.00300435175095
"GNL3",1.07752554481787,-11.1634474363166,2.59361816243152
"GLT8D1",1.52520155061497,-7.90896950727709,1.49362295709714
"SPCS1",2.1650761199263,-10.6715741125489,2.98066846709945
"NEK4",0.451272607350059,-4.44649063077035,-0.0706992876213674
"TMEM110",0.306613116889817,-17.7711252284117,3.73696283725334
"SFMBT1",0.217251107952161,-9.36167799550486,1.62086311516743
"RFT1",0.365122804861112,-16.5078528528007,3.78889716283412
"PRKCD",0.265801262580031,-12.6366645136854,2.91997994437258
"TKT",0.685157268639576,-12.5120485307118,3.59079862665429
"DCP1A",0.940763536553463,-11.5818419001552,2.57056781431191
"ACTR8",0.634503859773637,-14.5263217084116,3.16309849102858
"SELK",5.3076777840179,-7.91287485553746,2.04549925286819
"CACNA2D3",0.154774638654535,-22.8446645644474,5.52730168888822
"CCDC66",0.0810506186985512,-2.16446788836308,-0.198563961684528
"FAM208A",0.612030941464745,-9.6175800717571,1.70173176079585
"ARHGEF3",0.563546812902825,-8.59666636927464,1.76464079201658
"HESX1",0.125905528419039,-1.20697927472804,-1.43522962368995
"APPL1",1.38644010937823,-10.5744251140644,2.30571094816844
"PDE12",0.191206990657937,-10.2424690622193,1.94379118885906
"ARF4",0.599665462703074,-10.2359651635957,2.50922123682306
"RP11-755B10.4",0.288461116267646,-9.61511994852428,1.33639107013188
"DENND6A",0.0450594770997818,-10.9607646197929,2.05068420630188
"SLMAP",1.08010052986146,-10.9415148145317,2.26062189159007
"FLNB",0.18276448005514,-14.8832479103106,3.18319394618772
"DNASE1L3",100.873952461958,-32.5362267308816,8.13916450911539
"ABHD6",0.31206463763038,-15.8791324741219,3.33437228137672
"RPP14",0.415478997715246,-7.39419719744845,1.15532314941268
"PXK",1.25240006349122,-11.5331869709966,2.4856908992867
"PDHB",0.534775432464362,-8.64296328729504,2.05725307583806
"RP11-802O23.3",0.09075514985012,-18.3170435656004,3.54129222617584
"KCTD6",0.652892337441234,-10.8438835343079,2.12480971296504
"ACOX2",0.0311560640623991,-29.3086960954449,6.74245099067569
"FAM3D",0.00536565475125688,-9.28746206700818,0.948527563284402
"FHIT",0.254923172591597,-7.14029651822214,1.44452586341321
"C3orf14",0.322497228395015,-25.1053217504043,5.95143952947943
"THOC7",0.317010831917073,-8.95872183164608,2.21682902721172
"ATXN7",0.663119001718497,-12.3248943322143,2.70931030065078
"PSMD6-AS2",0.197975341034772,-6.61565313575533,0.333090279935623
"PSMD6",3.48582287548745,-10.7852399807044,2.64125845541205
"RP11-245J9.4",0.0885097918206483,-11.5381360315546,1.56093565977406
"SLC25A26",2.2175253657006,-10.1659522294354,2.21953267245181
"LRIG1",0.364115644341996,-8.97659155800566,1.41853055029755
"KBTBD8",0.372982738173108,-8.30938404971296,1.03007628142016
"SUCLG2",0.513334584237895,-10.0835462426988,2.43966650682014
"FAM19A1",0.183402041890144,-11.8270956848308,1.850399566756
"EOGT",0.00832298891917912,-10.5596826110731,1.81036274459933
"TMF1",1.57126026837369,-10.5017677565799,2.19592218962457
"UBA3",1.95059899959105,-11.3844640072763,2.66867114539457
"ARL6IP5",1.10501711709838,-5.82501348444456,1.64083958481196
"LMOD3",0.214602453758257,-8.91119258200502,1.04259654000658
"FRMD4B",0.233093698243847,-19.1105160594072,4.32088643117009
"MITF",0.203785951661925,-21.4945970998576,4.62223265795821
"FOXP1",0.707021033230894,-7.0810769572378,1.63168582200216
"RP11-154H23.3",0.111581712024425,-14.2135697844894,2.40085391347698
"EIF4E3",0.857785594768568,-7.432479458534,1.16666870449573
"GPR27",0.070535739566316,-15.273854331792,2.65743390547603
"PROK2",0.192469386102889,8.8817111711834,-4.53117255209845
"LINC00877",0.4348154087389,-17.8796632734879,4.30464632218252
"RYBP",0.512839164937064,-10.4497449311557,1.9819238949099
"SHQ1",0.213002316288621,-11.7400896078328,2.13772022079069
"PPP4R2",0.946929125348138,-10.0124304752914,2.08636229460603
"EBLN2",0.337318979018313,-6.70247019902745,0.736479743976045
"ZNF717",0.106109966296881,-13.4723631751308,2.26804277760076
"GBE1",0.115017827540811,-8.94031503280251,1.46169144983558
"CHMP2B",3.27889723638556,-10.5253469798378,2.48244188195885
"CGGBP1",4.39294924423185,-6.83394509914437,1.45141706499157
"RP11-159G9.5",0.102508913924252,-0.836488128797486,-1.59526739330051
"ZNF654",0.281295466443901,-9.57825257405152,1.32548357833934
"C3orf38",0.218571049362118,-10.1594528075455,2.16000379531559
"ARL13B",0.386707694565884,-10.5419421889523,1.88742595939197
"DHFRL1",0.0483457639019735,-9.6975370231039,1.36077044060797
"NSUN3",0.597004964838453,-3.89650151906338,-0.15248067466576
"ARL6",0.00945927566943788,-12.7414114329702,2.14708673936592
"CRYBG3",0.0693327741901968,-28.0223946799606,6.15208865739988
"MINA",0.142028269398855,-12.0848352970483,2.65423367653537
"CLDND1",1.51412763175456,-8.02566588174746,1.6823182490568
"CPOX",0.236091273327938,-8.44771130969573,1.2969372524252
"ST3GAL6",0.126941895745118,-21.0059117175334,4.6958937540635
"DCBLD2",0.0902048833264502,-8.00275128806812,0.511845817335836
"CMSS1",0.51790035317531,-9.1881015402703,1.92760279447734
"TBC1D23",0.0482019027092259,-9.39208740792077,1.70635020330588
"NIT2",0.119780411083665,-10.1949057976008,2.34522964339859
"TOMM70A",0.903718954388771,-12.6393313728411,2.57753020062565
"TFG",1.70230633036982,-8.68327881721329,1.8169363782673
"SENP7",0.875885782030938,-8.76835856586309,1.50940824345035
"TRMT10C",0.709967413789071,-7.10731408187252,1.3137897966081
"PCNP",0.892184012325585,-9.31829600092373,2.44482737329376
"ZBTB11",0.210336023315656,-10.9498766225428,2.07717496270517
"ZBTB11-AS1",0.116552477280438,-9.30816283065152,1.36552951114776
"RPL24",5.45184819691098,-4.91299534278217,1.90684562771565
"CEP97",0.0908894904613152,-11.8706986384129,2.08131517058433
"NXPE3",0.642867063783786,-10.4257472129496,2.04606792722215
"NFKBIZ",1.40166585919972,-13.5328727897462,3.46035713456561
"RP11-221J22.2",0.143812704159489,-24.6643144595055,5.44921127288176
"ALCAM",0.116065153577376,-22.7777204519646,5.13178513047847
"CBLB",1.09802122037862,-5.7638365395077,0.749038197964947
"BBX",0.531791317280538,-7.62589168462534,1.74514110944192
"CD47",0.845844473446562,-9.11961267849612,2.37646755420769
"RP11-861A13.4",1.0084639474224,-6.78170114790376,0.867659360902059
"IFT57",0.244041308173235,-9.89654417666893,2.26204369268629
"KIAA1524",0.229810002955719,-23.0676792850736,5.1506900614159
"DZIP3",0.478195574037014,-8.51617362094709,1.32370054386125
"TRAT1",0.758531962141968,-7.61717763710996,1.80741205559188
"PVRL3",0.0061903094201414,-14.5570692818046,2.50132249781733
"CD96",0.477502179910111,-7.70103656767183,1.70885215804527
"ABHD10",0.370752389583459,-6.09437476561686,0.761791607912789
"GCSAM",0.277719725762754,-10.3373950992386,2.1092049799241
"CD200",0.267048608163136,1.81439998485906,-1.77637700723736
"BTLA",0.530140386776512,-6.15070880257866,0.719679302600433
"ATG3",1.38965447138686,-13.6338284764251,3.6393054724486
"SLC35A5",0.455935036500235,-12.0750897628504,2.42868344383718
"CD200R1",0.373369566023879,-9.34570290217017,1.61615048489969
"GTPBP8",1.21037796454705,-12.3204999805935,2.70545850610286
"C3orf17",0.45727859450675,-8.83523393909529,1.65889872216039
"SPICE1",0.596124979957657,-9.62427692768386,1.55302788388015
"SIDT1",0.6796943611114,-3.7612600812383,0.0410556890365823
"SIDT1-AS1",1.34818205874424,-3.83314155817854,0.184051672157464
"KIAA2018",0.35556845811312,-11.3043849046027,2.08916892321946
"NAA50",0.960328243873798,-13.9456825015577,3.29503719355348
"ATP6V1A",0.0955055712565781,-11.7524385631652,2.36404557538404
"ZDHHC23",0.108037242013261,-4.55228342579346,-0.468126228464329
"KIAA1407",0.14542880736772,-2.04857616200615,-0.666642964627744
"QTRTD1",0.35870192413997,-10.1596331548059,1.76015787979275
"RP11-553L6.2",0.304539755386611,-7.49535041018411,0.725326965543822
"ZNF80",0.143690731299159,-4.86598268758925,-0.287032935692592
"TIGIT",0.0884268996459931,-1.93016475929809,-0.0811322444805929
"RP11-553L6.5",0.0975384012162635,-13.8261047071498,2.65373754714792
"ZBTB20",0.545289063970494,-7.14423317190673,1.22963140461787
"ZBTB20-AS1",0.0903659204063533,-8.34964065605761,0.615277767712628
"B4GALT4",0.0814759190919188,-7.00610512021523,1.08169496936995
"ARHGAP31",0.386369876164658,-14.4400425682464,2.8835247137535
"TMEM39A",0.537203576682607,-14.4969394203442,3.0710251887754
"POGLUT1",0.473078346435223,-10.9294960145524,2.10826848797962
"RP11-190C22.8",0.125172621322236,-4.37390657412065,-0.475428879912856
"TIMMDC1",0.316143312295462,-9.11839646184813,2.06456863957076
"RP11-190C22.9",0.0564940939215972,-24.0067752112485,5.16868791772417
"ADPRH",0.517739626661033,-17.0756823252368,3.66980820661519
"POPDC2",0.151303727922577,-11.9815655303886,1.86485160765104
"COX17",1.60168912540558,-10.8497076662402,2.78539811774779
"GSK3B",1.39514319996395,-9.8644758866372,1.9353203034529
"LRRC58",1.01855648565279,-9.61074462167506,1.83138892322576
"FSTL1",0.407359595935275,21.6587544840272,-8.76955595213414
"NDUFB4",2.03025098313349,-10.5180931978848,2.78102948888082
"HGD",5.31779455513651e-05,8.00906523924564,-4.18363835951604
"RABL3",0.56004687097797,-18.6728561385916,4.21975310440032
"GTF2E1",0.712154892179448,-11.8120618417187,2.26037325752181
"HCLS1",3.00506240393292,-10.337501657843,2.87086564256698
"GOLGB1",0.0622225525432132,-16.5077904218266,3.80445690933728
"IQCB1",0.978813833552357,-10.2467721298956,1.97027034383233
"EAF2",0.313921822354403,-9.6507025711394,2.23003882350038
"SLC15A2",0.0948738819590463,-23.7029919552915,5.08271443453908
"CD86",0.561558202199988,-17.6565353912534,4.37366083554153
"CSTA",0.232785646920721,-14.593109766892,3.4321149574266
"CCDC58",0.518015562079532,-10.1160379267698,1.65999239415737
"FAM162A",2.74808186846155,-12.1256158069338,3.02961219044695
"WDR5B",0.399857478638322,-10.0207698592516,1.55037931371591
"RP11-299J3.8",0.37092303722984,-15.3057129875093,3.07039859047887
"KPNA1",0.0906459999993533,-5.82985720967024,0.861307408690084
"PARP9",2.16710635381753,-11.2921290445967,2.58478558749201
"DTX3L",1.2794768452664,-9.76746319864854,1.93340934916343
"PARP15",1.00622772797309,-5.087117573698,0.494194090906413
"PARP14",0.90263828567637,-9.19291041672344,2.00414582186398
"HSPBAP1",0.808274221242384,-10.0272586487553,1.96399837533859
"DIRC2",0.135703706880974,-5.83682598341224,0.357408137265569
"RP11-67L2.2",0.18636980550763,-12.8780616937996,2.15921563498556
"PDIA5",0.0644988904586231,-9.15259223062542,1.23434880042508
"SEC22A",0.619775605684472,-13.5830238517821,2.72339524697855
"PTPLB",0.466491760949886,-11.5392365936753,2.33294152661292
"MYLK-AS1",0.333609616660671,-20.9949842414536,4.53696367937432
"MYLK",0.0108526021960249,-29.5232661841926,6.83812870300809
"CCDC14",1.03725502403768,-4.34289589385295,0.223463205097018
"KALRN",0.125517749074351,-8.48764496266418,0.756575569942785
"UMPS",1.02340572000554,-12.4295282152359,2.63282316287905
